Country_Name;Country_Code;Year;AG_LND_FRST_ZS;CC_PER_RNK;EG_CFT_ACCS_ZS;EG_ELC_ACCS_ZS;EG_USE_ELEC_KH_PC;EN_GHG_CO2_PC_CE_AR5;FP_CPI_TOTL_ZG;HD_HCI_OVRL;IQ_CPA_ENVR_XQ;NY_GDP_MKTP_CD;NY_GDP_MKTP_KD_ZG;NY_GDP_PCAP_PP_CD;SI_DST_05TH_20;SI_DST_FRST_20;SI_POV_GINI;SI_POV_NAHC;SL_UEM_TOTL_ZS;SP_DYN_IMRT_IN;SP_DYN_LE00_FE_IN;SP_DYN_LE00_IN;SP_DYN_LE00_MA_IN;SP_URB_TOTL_IN_ZS;Mineral;Unidad;Valor;Tipo
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Titanium;(t);875250;Iron & Ferro-Alloy Metals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Tungsten;(t);10;Iron & Ferro-Alloy Metals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Aluminium;(t);1574239;Non-Ferrous Metals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Antimony;(t);2173;Non-Ferrous Metals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Bauxite;(t);95947593;Non-Ferrous Metals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Copper;(t);910896;Non-Ferrous Metals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Lead;(t);446571;Non-Ferrous Metals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Lithium;(t);114920;Non-Ferrous Metals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Rare Earths;(t);18556;Non-Ferrous Metals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Tin;(t);6871;Non-Ferrous Metals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Zinc;(t);1146781;Non-Ferrous Metals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Gold;(kg);313028;Precious Metals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Palladium;(kg);430;Precious Metals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Platinum;(kg);110;Precious Metals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Silver;(kg);1254480;Precious Metals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Baryte;(t);6535;Industrial Minerals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Bentonite;(t);87330;Industrial Minerals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Diam, (Gem);(ct);280160;Industrial Minerals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Diam, (Ind);(ct);13727890;Industrial Minerals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Diatomite;(t);4;Industrial Minerals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Feldspar;(t);542;Industrial Minerals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Gypsum;(t);4070814;Industrial Minerals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Kaolin;(t);173738;Industrial Minerals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Magnesite;(t);263446;Industrial Minerals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Perlite;(t);2285;Industrial Minerals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Phosphates;(t);195720;Industrial Minerals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Salt;(t);13493556;Industrial Minerals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Sulfur;(t);900000;Industrial Minerals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Talc;(t);130000;Industrial Minerals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Zircon;(t);522400;Industrial Minerals
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Steam Coal;(t);259784000;Mineral Fuels
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Coking Coal;(t);179350000;Mineral Fuels
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Lignite;(t);45956000;Mineral Fuels
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Nat, Gas;(Mio m3);130987;Mineral Fuels
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Petroleum;(t);16703800;Mineral Fuels
Australia;AUS;2018;17,4213145571644;92,3809509277344;100;100;9999,89664810579;16,3923595229437;1,91140094445691;0,780833959579468;;1427809041019,44;2,87846971467883;50183,6898127634;41,5;7,4;34,3;;5,3;3,2;84,9;82,7487804878049;80,7;86,012;Uranium;(t);7737;Mineral Fuels
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Iron;(t);567957086;Iron & Ferro-Alloy Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Cobalt;(t);5741;Iron & Ferro-Alloy Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Manganese;(t);3259200;Iron & Ferro-Alloy Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Nickel;(t);158751;Iron & Ferro-Alloy Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Tantalum;(t);80;Iron & Ferro-Alloy Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Titanium;(t);780465;Iron & Ferro-Alloy Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Tungsten;(t);30;Iron & Ferro-Alloy Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Aluminium;(t);1569619;Non-Ferrous Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Antimony;(t);2032;Non-Ferrous Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Bauxite;(t);105543787;Non-Ferrous Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Copper;(t);925157;Non-Ferrous Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Lead;(t);500985;Non-Ferrous Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Lithium;(t);103000;Non-Ferrous Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Rare Earths;(t);17660;Non-Ferrous Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Tin;(t);7738;Non-Ferrous Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Zinc;(t);1337321;Non-Ferrous Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Gold;(kg);326304;Precious Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Palladium;(kg);390;Precious Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Platinum;(kg);95;Precious Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Silver;(kg);1325089;Precious Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Baryte;(t);1982;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Bentonite;(t);56000;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Diam, (Gem);(ct);243090;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Diam, (Ind);(ct);11911450;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Diatomite;(t);8;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Feldspar;(t);50;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Gypsum;(t);3676467;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Kaolin;(t);114050;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Magnesite;(t);413182;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Perlite;(t);1264;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Phosphates;(t);165750;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Salt;(t);12173391;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Sulfur;(t);900000;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Talc;(t);140000;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Zircon;(t);468900;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Steam Coal;(t);271388000;Mineral Fuels
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Coking Coal;(t);189066000;Mineral Fuels
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Lignite;(t);43315000;Mineral Fuels
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Nat, Gas;(Mio m3);154485;Mineral Fuels
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Petroleum;(t);22192000;Mineral Fuels
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Uranium;(t);7726;Mineral Fuels
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Iron;(t);567345032;Iron & Ferro-Alloy Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Cobalt;(t);5746;Iron & Ferro-Alloy Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Molybdenum;(t);;Iron & Ferro-Alloy Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Aluminium;(t);1569591;Non-Ferrous Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Bauxite;(t);107422912;Non-Ferrous Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Cadmium;(t);204;Non-Ferrous Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Lithium;(t);105700;Non-Ferrous Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Gold;(kg);325572;Precious Metals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Gypsum;(t);4000217;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Potash;(t);;Industrial Minerals
Australia;AUS;2019;17,4213145571644;94,7619018554688;100;100;9988,77987162809;16,0988040730969;1,61076787290379;;;1392723834562,64;2,17154505737176;52673,0638176231;;;;;5,159;3,2;85;82,9;80,9;86,124;Petroleum;(t);22464160;Mineral Fuels
Australia;AUS;2020;17,4213145571644;93,8095245361328;100;100;9903,01937896971;15,3033375481418;0,846905537459305;0,770239531993866;;1328414058378,38;-0,119590735829973;53984,1246979075;;;;;6,456;3,2;85,3;83,2;81,2;86,241;Iron;(t);568384644;Iron & Ferro-Alloy Metals
Australia;AUS;2020;17,4213145571644;93,8095245361328;100;100;9903,01937896971;15,3033375481418;0,846905537459305;0,770239531993866;;1328414058378,38;-0,119590735829973;53984,1246979075;;;;;6,456;3,2;85,3;83,2;81,2;86,241;Cobalt;(t);5630;Iron & Ferro-Alloy Metals
Australia;AUS;2020;17,4213145571644;93,8095245361328;100;100;9903,01937896971;15,3033375481418;0,846905537459305;0,770239531993866;;1328414058378,38;-0,119590735829973;53984,1246979075;;;;;6,456;3,2;85,3;83,2;81,2;86,241;Manganese;(t);3356030;Iron & Ferro-Alloy Metals
Australia;AUS;2020;17,4213145571644;93,8095245361328;100;100;9903,01937896971;15,3033375481418;0,846905537459305;0,770239531993866;;1328414058378,38;-0,119590735829973;53984,1246979075;;;;;6,456;3,2;85,3;83,2;81,2;86,241;Nickel;(t);169344;Iron & Ferro-Alloy Metals
Australia;AUS;2020;17,4213145571644;93,8095245361328;100;100;9903,01937896971;15,3033375481418;0,846905537459305;0,770239531993866;;1328414058378,38;-0,119590735829973;53984,1246979075;;;;;6,456;3,2;85,3;83,2;81,2;86,241;Tantalum;(t);50;Iron & Ferro-Alloy Metals
Australia;AUS;2020;17,4213145571644;93,8095245361328;100;100;9903,01937896971;15,3033375481418;0,846905537459305;0,770239531993866;;1328414058378,38;-0,119590735829973;53984,1246979075;;;;;6,456;3,2;85,3;83,2;81,2;86,241;Titanium;(t);830800;Iron & Ferro-Alloy Metals
Australia;AUS;2020;17,4213145571644;93,8095245361328;100;100;9903,01937896971;15,3033375481418;0,846905537459305;0,770239531993866;;1328414058378,38;-0,119590735829973;53984,1246979075;;;;;6,456;3,2;85,3;83,2;81,2;86,241;Tungsten;(t);100;Iron & Ferro-Alloy Metals
Australia;AUS;2020;17,4213145571644;93,8095245361328;100;100;9903,01937896971;15,3033375481418;0,846905537459305;0,770239531993866;;1328414058378,38;-0,119590735829973;53984,1246979075;;;;;6,456;3,2;85,3;83,2;81,2;86,241;Aluminium;(t);1585017;Non-Ferrous Metals
Australia;AUS;2020;17,4213145571644;93,8095245361328;100;100;9903,01937896971;15,3033375481418;0,846905537459305;0,770239531993866;;1328414058378,38;-0,119590735829973;53984,1246979075;;;;;6,456;3,2;85,3;83,2;81,2;86,241;Antimony;(t);3903;Non-Ferrous Metals
